strategy,family,ticker,start_date,end_date,initial_cash_brl,final_equity_brl,final_profit_brl,final_return_pct,completed_trades,max_trade_gain_pct,max_trade_loss_pct
rsi2_reversion_5_70_trend100,reversao,UGPA3,2002-12-11,2026-09-10,1000.0,429.3301,-570.6699,-57.067,101,6.1731,-50.0
rsi2_reversion_5_70_trend100,reversao,USIM5,2000-01-03,2026-09-10,1000.0,1310.2545,310.2545,31.0255,67,8.589,-19.7674
rsi2_reversion_5_70_trend100,reversao,VALE3,2000-01-03,2026-09-10,1000.0,1646.9171,646.9171,64.6917,77,13.1944,-12.7068
rsi2_reversion_5_70_trend100,reversao,WEGE3,2000-01-03,2026-09-10,1000.0,1446.9006,446.9006,44.6901,87,17.4706,-19.2857
rsi2_reversion_5_70_trend200,reversao,ABEV3,2000-01-05,2026-09-10,1000.0,1957.8255,957.8255,95.7826,96,9.8372,-10.5344
rsi2_reversion_5_70_trend200,reversao,B3SA3,2007-10-26,2026-09-10,1000.0,1662.9637,662.9637,66.2964,62,8.4813,-7.1938
rsi2_reversion_5_70_trend200,reversao,BBAS3,2000-01-03,2026-09-10,1000.0,1507.426,507.426,50.7426,83,17.7802,-17.3148
rsi2_reversion_5_70_trend200,reversao,BBDC4,2008-01-02,2026-09-10,1000.0,894.3905,-105.6095,-10.561,51,7.6155,-14.6579
rsi2_reversion_5_70_trend200,reversao,BBSE3,2013-04-29,2026-09-10,1000.0,993.7903,-6.2097,-0.621,34,4.9408,-9.8519
rsi2_reversion_5_70_trend200,reversao,BPAC11,2017-02-24,2026-09-10,1000.0,1440.0701,440.0701,44.007,38,14.519,-42.4697
rsi2_reversion_5_70_trend200,reversao,BRAP4,2000-01-03,2026-09-10,1000.0,1211.1524,211.1524,21.1152,70,12.4186,-15.9813
rsi2_reversion_5_70_trend200,reversao,CMIG4,2000-01-03,2026-09-10,1000.0,971.8344,-28.1656,-2.8166,75,9.3878,-19.802
rsi2_reversion_5_70_trend200,reversao,CPFE3,2000-01-03,2026-09-10,1000.0,1328.5857,328.5857,32.8586,70,12.5806,-33.1849
rsi2_reversion_5_70_trend200,reversao,CPLE3,2000-01-03,2026-09-10,1000.0,1833.3837,833.3837,83.3384,95,7.8717,-23.7732
rsi2_reversion_5_70_trend200,reversao,CSMG3,2006-02-08,2026-09-10,1000.0,1306.8837,306.8837,30.6884,60,17.1875,-13.1417
rsi2_reversion_5_70_trend200,reversao,CSNA3,2000-01-03,2026-09-10,1000.0,1635.1349,635.1349,63.5135,69,31.1666,-28.5051
rsi2_reversion_5_70_trend200,reversao,CYRE3,2000-01-03,2026-09-10,1000.0,2209.1074,1209.1074,120.9107,109,20.6897,-20.0
rsi2_reversion_5_70_trend200,reversao,EGIE3,2002-03-01,2026-09-10,1000.0,1829.9032,829.9032,82.9903,79,17.0213,-20.2419
rsi2_reversion_5_70_trend200,reversao,ENEV3,2007-12-14,2026-09-10,1000.0,1007.1707,7.1707,0.7171,51,5.9708,-22.2222
rsi2_reversion_5_70_trend200,reversao,ENGI11,2009-11-03,2026-09-10,1000.0,1908.6862,908.6862,90.8686,58,15.3846,-4.4845
rsi2_reversion_5_70_trend200,reversao,EQTL3,2008-04-07,2026-09-10,1000.0,1697.2061,697.2061,69.7206,77,4.9757,-10.5082
rsi2_reversion_5_70_trend200,reversao,GGBR4,2000-01-03,2026-09-10,1000.0,1678.0785,678.0785,67.8078,77,9.0123,-12.3054
rsi2_reversion_5_70_trend200,reversao,GOAU4,2000-01-03,2026-09-10,1000.0,2016.7209,1016.7209,101.6721,84,8.5568,-15.9149
rsi2_reversion_5_70_trend200,reversao,HYPE3,2008-04-18,2026-09-10,1000.0,1375.2004,375.2004,37.52,59,16.3668,-11.5828
rsi2_reversion_5_70_trend200,reversao,ITSA4,2000-01-03,2026-09-10,1000.0,2350.7061,1350.7061,135.0706,101,8.7912,-11.5385
rsi2_reversion_5_70_trend200,reversao,ITUB4,2000-12-21,2026-09-10,1000.0,1797.5333,797.5333,79.7533,85,8.109,-13.0889
rsi2_reversion_5_70_trend200,reversao,KLBN11,2014-01-23,2026-09-10,1000.0,1213.0085,213.0085,21.3009,32,6.9798,-5.698
rsi2_reversion_5_70_trend200,reversao,LREN3,2000-01-04,2026-09-10,1000.0,3054.78,2054.78,205.478,72,12.1402,-12.0581
rsi2_reversion_5_70_trend200,reversao,MGLU3,2011-05-02,2026-09-10,1000.0,2902.3019,1902.3019,190.2302,40,19.9488,-16.7094
rsi2_reversion_5_70_trend200,reversao,MULT3,2007-07-27,2026-09-10,1000.0,1823.0523,823.0523,82.3052,58,9.0994,-9.1377
rsi2_reversion_5_70_trend200,reversao,PETR4,2000-01-03,2026-09-10,1000.0,266.4326,-733.5674,-73.3567,82,15.4348,-89.5444
rsi2_reversion_5_70_trend200,reversao,PSSA3,2004-11-22,2026-09-10,1000.0,805.967,-194.033,-19.4033,82,8.4207,-18.354
rsi2_reversion_5_70_trend200,reversao,RADL3,2000-01-06,2026-09-10,1000.0,1712.8586,712.8586,71.2859,80,10.8636,-12.5926
rsi2_reversion_5_70_trend200,reversao,RAIL3,2015-04-02,2026-09-10,1000.0,1732.37,732.37,73.237,26,9.434,-8.6181
rsi2_reversion_5_70_trend200,reversao,RENT3,2005-05-23,2026-09-10,1000.0,3100.0184,2100.0184,210.0018,71,13.7455,-16.5758
rsi2_reversion_5_70_trend200,reversao,SANB11,2009-10-07,2026-09-10,1000.0,898.1742,-101.8258,-10.1826,37,12.8335,-12.6224
rsi2_reversion_5_70_trend200,reversao,SBSP3,2000-01-03,2026-09-10,1000.0,1231.6228,231.6228,23.1623,92,9.3667,-19.6423
rsi2_reversion_5_70_trend200,reversao,SMTO3,2007-02-12,2026-09-10,1000.0,587.5074,-412.4926,-41.2493,59,9.8667,-17.0811
rsi2_reversion_5_70_trend200,reversao,SUZB3,2004-08-05,2026-09-10,1000.0,862.7401,-137.2599,-13.726,20,8.1272,-10.0911
rsi2_reversion_5_70_trend200,reversao,TOTS3,2006-03-09,2026-09-10,1000.0,1949.6754,949.6754,94.9675,59,10.8844,-18.1669
rsi2_reversion_5_70_trend200,reversao,UGPA3,2002-12-11,2026-09-10,1000.0,644.0177,-355.9823,-35.5982,54,6.1731,-27.5056
rsi2_reversion_5_70_trend200,reversao,USIM5,2000-01-03,2026-09-10,1000.0,1271.8664,271.8664,27.1866,84,8.4897,-19.7674
rsi2_reversion_5_70_trend200,reversao,VALE3,2000-01-03,2026-09-10,1000.0,2260.8888,1260.8888,126.0889,84,13.1944,-12.7068
rsi2_reversion_5_70_trend200,reversao,WEGE3,2000-01-03,2026-09-10,1000.0,1770.2607,770.2607,77.0261,105,31.5282,-19.2857
rsi3_reversion_15_70,reversao,ABEV3,2000-01-05,2026-09-10,1000.0,1875.5806,875.5806,87.5581,192,13.7903,-44.838
rsi3_reversion_15_70,reversao,B3SA3,2007-10-26,2026-09-10,1000.0,934.6235,-65.3765,-6.5376,135,16.3625,-65.597
rsi3_reversion_15_70,reversao,BBAS3,2000-01-03,2026-09-10,1000.0,3654.4811,2654.4811,265.4481,197,21.308,-43.0804
rsi3_reversion_15_70,reversao,BBDC4,2008-01-02,2026-09-10,1000.0,751.6265,-248.3735,-24.8373,143,26.2626,-31.2929
rsi3_reversion_15_70,reversao,BBSE3,2013-04-29,2026-09-10,1000.0,1898.6007,898.6007,89.8601,98,11.2717,-17.6893
rsi3_reversion_15_70,reversao,BPAC11,2017-02-24,2026-09-10,1000.0,1165.403,165.403,16.5403,71,20.6897,-54.5455
rsi3_reversion_15_70,reversao,BRAP4,2000-01-03,2026-09-10,1000.0,216.7907,-783.2093,-78.3209,194,15.0518,-28.5714
rsi3_reversion_15_70,reversao,CMIG4,2000-01-03,2026-09-10,1000.0,3077.3459,2077.3459,207.7346,195,16.506,-23.4375
rsi3_reversion_15_70,reversao,CPFE3,2000-01-03,2026-09-10,1000.0,43062.5147,42062.5147,4206.2515,168,120.9681,-38.6139
rsi3_reversion_15_70,reversao,CPLE3,2000-01-03,2026-09-10,1000.0,1470.4714,470.4714,47.0471,193,13.4274,-23.2968
rsi3_reversion_15_70,reversao,CSMG3,2006-02-08,2026-09-10,1000.0,607.6986,-392.3014,-39.2301,147,20.9338,-40.3617
rsi3_reversion_15_70,reversao,CSNA3,2000-01-03,2026-09-10,1000.0,128.2271,-871.7729,-87.1773,207,22.0657,-44.1048
rsi3_reversion_15_70,reversao,CYRE3,2000-01-03,2026-09-10,1000.0,3006.2092,2006.2092,200.6209,213,21.5726,-30.0614
rsi3_reversion_15_70,reversao,EGIE3,2002-03-01,2026-09-10,1000.0,2367.0601,1367.0601,136.706,160,17.0213,-31.8548
rsi3_reversion_15_70,reversao,ENEV3,2007-12-14,2026-09-10,1000.0,255.5594,-744.4406,-74.4441,143,38.8889,-54.1603
rsi3_reversion_15_70,reversao,ENGI11,2009-11-03,2026-09-10,1000.0,3972.2491,2972.2491,297.2249,124,16.055,-22.5806
rsi3_reversion_15_70,reversao,EQTL3,2008-04-07,2026-09-10,1000.0,2480.9052,1480.9052,148.0905,124,9.4196,-22.9075
rsi3_reversion_15_70,reversao,GGBR4,2000-01-03,2026-09-10,1000.0,3188.9038,2188.9038,218.8904,207,17.2973,-27.9381
rsi3_reversion_15_70,reversao,GOAU4,2000-01-03,2026-09-10,1000.0,304.1667,-695.8333,-69.5833,208,34.7457,-37.4698
rsi3_reversion_15_70,reversao,HYPE3,2008-04-18,2026-09-10,1000.0,708.1647,-291.8353,-29.1835,135,16.3668,-28.2285
rsi3_reversion_15_70,reversao,ITSA4,2000-01-03,2026-09-10,1000.0,4604.669,3604.669,360.4669,190,30.0578,-26.5442
rsi3_reversion_15_70,reversao,ITUB4,2000-12-21,2026-09-10,1000.0,9639.0279,8639.0279,863.9028,191,29.0141,-25.8306
rsi3_reversion_15_70,reversao,KLBN11,2014-01-23,2026-09-10,1000.0,997.02,-2.98,-0.298,92,7.5337,-11.6796
rsi3_reversion_15_70,reversao,LREN3,2000-01-04,2026-09-10,1000.0,1902.9731,902.9731,90.2973,155,16.3366,-99.6939
rsi3_reversion_15_70,reversao,MGLU3,2011-05-02,2026-09-10,1000.0,248.7268,-751.2732,-75.1273,128,25.6757,-47.1154
rsi3_reversion_15_70,reversao,MULT3,2007-07-27,2026-09-10,1000.0,5737.7188,4737.7188,473.7719,152,11.3646,-46.2706
rsi3_reversion_15_70,reversao,PETR4,2000-01-03,2026-09-10,1000.0,304.4354,-695.5646,-69.5565,196,21.7494,-56.9596
rsi3_reversion_15_70,reversao,PSSA3,2004-11-22,2026-09-10,1000.0,1647.8243,647.8243,64.7824,167,12.0635,-24.0529
rsi3_reversion_15_70,reversao,RADL3,2000-01-06,2026-09-10,1000.0,2233.7097,1233.7097,123.371,167,17.9084,-17.0001
rsi3_reversion_15_70,reversao,RAIL3,2015-04-02,2026-09-10,1000.0,498.59,-501.41,-50.141,87,15.3731,-64.775
rsi3_reversion_15_70,reversao,RENT3,2005-05-23,2026-09-10,1000.0,1544.6785,544.6785,54.4679,139,45.1327,-56.0264
rsi3_reversion_15_70,reversao,SANB11,2009-10-07,2026-09-10,1000.0,897.6401,-102.3599,-10.236,120,13.4025,-33.8583
rsi3_reversion_15_70,reversao,SBSP3,2000-01-03,2026-09-10,1000.0,6742.3076,5742.3076,574.2308,192,23.0108,-31.375
rsi3_reversion_15_70,reversao,SMTO3,2007-02-12,2026-09-10,1000.0,351.0943,-648.9057,-64.8906,136,12.6037,-40.1912
rsi3_reversion_15_70,reversao,SUZB3,2004-08-05,2026-09-10,1000.0,35184.1821,34184.1821,3418.4182,78,1900.0,-16.5169
rsi3_reversion_15_70,reversao,TOTS3,2006-03-09,2026-09-10,1000.0,3270.8845,2270.8845,227.0885,148,11.0023,-41.0938
rsi3_reversion_15_70,reversao,UGPA3,2002-12-11,2026-09-10,1000.0,1050.0218,50.0218,5.0022,177,114.3569,-50.0
rsi3_reversion_15_70,reversao,USIM5,2000-01-03,2026-09-10,1000.0,540.2802,-459.7198,-45.972,213,21.8905,-37.4419
rsi3_reversion_15_70,reversao,VALE3,2000-01-03,2026-09-10,1000.0,9727.2839,8727.2839,872.7284,208,16.5526,-21.7391
rsi3_reversion_15_70,reversao,WEGE3,2000-01-03,2026-09-10,1000.0,2995.1977,1995.1977,199.5198,180,31.5282,-16.6667
rsi5_reversion_20_65,reversao,ABEV3,2000-01-05,2026-09-10,1000.0,1051.6802,51.6802,5.168,107,13.9615,-48.7904
rsi5_reversion_20_65,reversao,B3SA3,2007-10-26,2026-09-10,1000.0,389.2697,-610.7303,-61.073,79,55.8685,-65.597
rsi5_reversion_20_65,reversao,BBAS3,2000-01-03,2026-09-10,1000.0,1203.8668,203.8668,20.3867,111,21.308,-34.5089
rsi5_reversion_20_65,reversao,BBDC4,2008-01-02,2026-09-10,1000.0,1055.3269,55.3269,5.5327,85,21.5953,-25.2777
rsi5_reversion_20_65,reversao,BBSE3,2013-04-29,2026-09-10,1000.0,2718.6109,1718.6109,171.8611,57,11.0893,-15.8796
rsi5_reversion_20_65,reversao,BPAC11,2017-02-24,2026-09-10,1000.0,1048.475,48.475,4.8475,37,19.1397,-46.9697
rsi5_reversion_20_65,reversao,BRAP4,2000-01-03,2026-09-10,1000.0,452.2196,-547.7804,-54.778,118,15.3846,-33.2433
rsi5_reversion_20_65,reversao,CMIG4,2000-01-03,2026-09-10,1000.0,4065.6271,3065.6271,306.5627,111,17.8363,-15.0634
rsi5_reversion_20_65,reversao,CPFE3,2000-01-03,2026-09-10,1000.0,17110.1735,16110.1735,1611.0173,94,120.9681,-38.6139
rsi5_reversion_20_65,reversao,CPLE3,2000-01-03,2026-09-10,1000.0,659.1738,-340.8262,-34.0826,98,12.2222,-24.3063
rsi5_reversion_20_65,reversao,CSMG3,2006-02-08,2026-09-10,1000.0,172.222,-827.778,-82.7778,83,21.8894,-44.0117
rsi5_reversion_20_65,reversao,CSNA3,2000-01-03,2026-09-10,1000.0,98.9377,-901.0623,-90.1062,127,28.453,-39.6783
rsi5_reversion_20_65,reversao,CYRE3,2000-01-03,2026-09-10,1000.0,4158.6677,3158.6677,315.8668,131,66.9565,-41.5385
rsi5_reversion_20_65,reversao,EGIE3,2002-03-01,2026-09-10,1000.0,3000.461,2000.461,200.0461,85,13.041,-15.9817
rsi5_reversion_20_65,reversao,ENEV3,2007-12-14,2026-09-10,1000.0,277.4457,-722.5543,-72.2554,81,41.5094,-52.7537
rsi5_reversion_20_65,reversao,ENGI11,2009-11-03,2026-09-10,1000.0,4180.3273,3180.3273,318.0327,76,16.055,-15.8416
rsi5_reversion_20_65,reversao,EQTL3,2008-04-07,2026-09-10,1000.0,1318.9229,318.9229,31.8923,62,15.0867,-17.9928
rsi5_reversion_20_65,reversao,GGBR4,2000-01-03,2026-09-10,1000.0,619.9327,-380.0673,-38.0067,110,17.148,-46.8524
rsi5_reversion_20_65,reversao,GOAU4,2000-01-03,2026-09-10,1000.0,602.6016,-397.3984,-39.7398,121,18.9061,-43.9462
rsi5_reversion_20_65,reversao,HYPE3,2008-04-18,2026-09-10,1000.0,554.0547,-445.9453,-44.5945,79,16.3668,-22.7206
rsi5_reversion_20_65,reversao,ITSA4,2000-01-03,2026-09-10,1000.0,1172.1058,172.1058,17.2106,101,14.0143,-27.7129
rsi5_reversion_20_65,reversao,ITUB4,2000-12-21,2026-09-10,1000.0,736.8139,-263.1861,-26.3186,92,14.3911,-21.9076
rsi5_reversion_20_65,reversao,KLBN11,2014-01-23,2026-09-10,1000.0,994.304,-5.696,-0.5696,50,9.5422,-10.5315
rsi5_reversion_20_65,reversao,LREN3,2000-01-04,2026-09-10,1000.0,496.9686,-503.0314,-50.3031,77,19.5122,-99.6885
rsi5_reversion_20_65,reversao,MGLU3,2011-05-02,2026-09-10,1000.0,190.1714,-809.8286,-80.9829,73,32.4054,-31.2251
rsi5_reversion_20_65,reversao,MULT3,2007-07-27,2026-09-10,1000.0,4526.8328,3526.8328,352.6833,85,18.7192,-32.9881
rsi5_reversion_20_65,reversao,PETR4,2000-01-03,2026-09-10,1000.0,131.85,-868.15,-86.815,115,28.5466,-89.4074
rsi5_reversion_20_65,reversao,PSSA3,2004-11-22,2026-09-10,1000.0,969.3634,-30.6366,-3.0637,95,12.9614,-24.8387
rsi5_reversion_20_65,reversao,RADL3,2000-01-06,2026-09-10,1000.0,1086.0942,86.0942,8.6094,94,16.8087,-20.0087
rsi5_reversion_20_65,reversao,RAIL3,2015-04-02,2026-09-10,1000.0,943.3503,-56.6497,-5.665,52,24.3396,-61.2524
rsi5_reversion_20_65,reversao,RENT3,2005-05-23,2026-09-10,1000.0,1495.3302,495.3302,49.533,74,45.1327,-47.353
rsi5_reversion_20_65,reversao,SANB11,2009-10-07,2026-09-10,1000.0,1111.8099,111.8099,11.181,73,12.8631,-21.7849
rsi5_reversion_20_65,reversao,SBSP3,2000-01-03,2026-09-10,1000.0,2212.1696,1212.1696,121.217,102,28.5393,-33.3382
rsi5_reversion_20_65,reversao,SMTO3,2007-02-12,2026-09-10,1000.0,1675.1797,675.1797,67.518,86,15.5743,-22.9268
rsi5_reversion_20_65,reversao,SUZB3,2004-08-05,2026-09-10,1000.0,35444.7739,34444.7739,3444.4774,53,1900.0,-17.5955
rsi5_reversion_20_65,reversao,TOTS3,2006-03-09,2026-09-10,1000.0,1377.5769,377.5769,37.7577,68,17.3523,-28.86
rsi5_reversion_20_65,reversao,UGPA3,2002-12-11,2026-09-10,1000.0,173.0546,-826.9454,-82.6945,105,18.9532,-50.0
rsi5_reversion_20_65,reversao,USIM5,2000-01-03,2026-09-10,1000.0,218.1314,-781.8686,-78.1869,131,42.1769,-40.8696
rsi5_reversion_20_65,reversao,VALE3,2000-01-03,2026-09-10,1000.0,8898.7226,7898.7226,789.8723,119,19.7007,-20.2943
rsi5_reversion_20_65,reversao,WEGE3,2000-01-03,2026-09-10,1000.0,4640.7092,3640.7092,364.0709,107,34.0,-18.1066
rsi5_reversion_20_65_trend100,reversao,ABEV3,2000-01-05,2026-09-10,1000.0,1210.1355,210.1355,21.0135,38,11.0667,-13.9619
rsi5_reversion_20_65_trend100,reversao,B3SA3,2007-10-26,2026-09-10,1000.0,852.7358,-147.2642,-14.7264,24,10.2444,-18.1881
rsi5_reversion_20_65_trend100,reversao,BBAS3,2000-01-03,2026-09-10,1000.0,1166.1757,166.1757,16.6176,36,21.308,-16.878
rsi5_reversion_20_65_trend100,reversao,BBDC4,2008-01-02,2026-09-10,1000.0,1228.1466,228.1466,22.8147,22,7.5758,-9.053
rsi5_reversion_20_65_trend100,reversao,BBSE3,2013-04-29,2026-09-10,1000.0,1047.39,47.39,4.739,14,9.3354,-7.7237
rsi5_reversion_20_65_trend100,reversao,BPAC11,2017-02-24,2026-09-10,1000.0,993.1051,-6.8949,-0.6895,12,8.6301,-16.3226
rsi5_reversion_20_65_trend100,reversao,BRAP4,2000-01-03,2026-09-10,1000.0,693.1352,-306.8648,-30.6865,33,12.9853,-15.5513
rsi5_reversion_20_65_trend100,reversao,CMIG4,2000-01-03,2026-09-10,1000.0,1320.524,320.524,32.0524,32,17.8363,-11.8231
rsi5_reversion_20_65_trend100,reversao,CPFE3,2000-01-03,2026-09-10,1000.0,1407.9778,407.9778,40.7978,25,9.253,-8.0593
rsi5_reversion_20_65_trend100,reversao,CPLE3,2000-01-03,2026-09-10,1000.0,691.9109,-308.0891,-30.8089,30,11.8644,-20.783
rsi5_reversion_20_65_trend100,reversao,CSMG3,2006-02-08,2026-09-10,1000.0,689.3525,-310.6475,-31.0647,23,9.8986,-21.8605
rsi5_reversion_20_65_trend100,reversao,CSNA3,2000-01-03,2026-09-10,1000.0,477.2689,-522.7311,-52.2731,30,17.1521,-33.6943
rsi5_reversion_20_65_trend100,reversao,CYRE3,2000-01-03,2026-09-10,1000.0,1795.3908,795.3908,79.5391,42,66.9565,-41.5385
rsi5_reversion_20_65_trend100,reversao,EGIE3,2002-03-01,2026-09-10,1000.0,1080.8475,80.8475,8.0848,16,11.4206,-15.9817
rsi5_reversion_20_65_trend100,reversao,ENEV3,2007-12-14,2026-09-10,1000.0,1326.9908,326.9908,32.6991,20,8.8423,-11.5187
rsi5_reversion_20_65_trend100,reversao,ENGI11,2009-11-03,2026-09-10,1000.0,1500.9821,500.9821,50.0982,20,15.3846,-12.3894
rsi5_reversion_20_65_trend100,reversao,EQTL3,2008-04-07,2026-09-10,1000.0,1418.768,418.768,41.8768,20,7.2898,-8.6811
rsi5_reversion_20_65_trend100,reversao,GGBR4,2000-01-03,2026-09-10,1000.0,852.0582,-147.9418,-14.7942,32,12.4242,-46.8524
rsi5_reversion_20_65_trend100,reversao,GOAU4,2000-01-03,2026-09-10,1000.0,1931.3216,931.3216,93.1322,34,13.4467,-16.5482
rsi5_reversion_20_65_trend100,reversao,HYPE3,2008-04-18,2026-09-10,1000.0,1102.4899,102.4899,10.249,22,7.6101,-9.6728
rsi5_reversion_20_65_trend100,reversao,ITSA4,2000-01-03,2026-09-10,1000.0,1457.2952,457.2952,45.7295,39,12.3552,-13.9241
rsi5_reversion_20_65_trend100,reversao,ITUB4,2000-12-21,2026-09-10,1000.0,1301.5913,301.5913,30.1591,31,9.9585,-13.8356
rsi5_reversion_20_65_trend100,reversao,KLBN11,2014-01-23,2026-09-10,1000.0,928.0175,-71.9825,-7.1983,9,5.6613,-10.5315
rsi5_reversion_20_65_trend100,reversao,LREN3,2000-01-04,2026-09-10,1000.0,2193.5027,1193.5027,119.3503,22,12.626,-7.6651
rsi5_reversion_20_65_trend100,reversao,MGLU3,2011-05-02,2026-09-10,1000.0,1696.0414,696.0414,69.6041,17,32.4054,-21.0408
rsi5_reversion_20_65_trend100,reversao,MULT3,2007-07-27,2026-09-10,1000.0,1155.5102,155.5102,15.551,24,9.8399,-32.9881
rsi5_reversion_20_65_trend100,reversao,PETR4,2000-01-03,2026-09-10,1000.0,143.4088,-856.5912,-85.6591,32,9.4651,-89.4074
rsi5_reversion_20_65_trend100,reversao,PSSA3,2004-11-22,2026-09-10,1000.0,825.8185,-174.1815,-17.4181,34,11.1111,-24.3958
rsi5_reversion_20_65_trend100,reversao,RADL3,2000-01-06,2026-09-10,1000.0,1352.5887,352.5887,35.2589,30,16.8087,-14.8485
rsi5_reversion_20_65_trend100,reversao,RAIL3,2015-04-02,2026-09-10,1000.0,1469.2801,469.2801,46.928,11,15.2632,-8.097
rsi5_reversion_20_65_trend100,reversao,RENT3,2005-05-23,2026-09-10,1000.0,755.1019,-244.8981,-24.4898,22,11.6959,-32.5405
rsi5_reversion_20_65_trend100,reversao,SANB11,2009-10-07,2026-09-10,1000.0,731.7962,-268.2038,-26.8204,17,5.7403,-21.7849
rsi5_reversion_20_65_trend100,reversao,SBSP3,2000-01-03,2026-09-10,1000.0,808.2286,-191.7714,-19.1771,35,9.1273,-31.1931
rsi5_reversion_20_65_trend100,reversao,SMTO3,2007-02-12,2026-09-10,1000.0,856.367,-143.633,-14.3633,23,11.102,-22.097
rsi5_reversion_20_65_trend100,reversao,SUZB3,2004-08-05,2026-09-10,1000.0,750.19,-249.81,-24.981,11,10.9445,-17.5955
rsi5_reversion_20_65_trend100,reversao,TOTS3,2006-03-09,2026-09-10,1000.0,1134.6986,134.6986,13.4699,15,12.0654,-22.2707
rsi5_reversion_20_65_trend100,reversao,UGPA3,2002-12-11,2026-09-10,1000.0,274.5176,-725.4824,-72.5482,46,10.2014,-50.0
rsi5_reversion_20_65_trend100,reversao,USIM5,2000-01-03,2026-09-10,1000.0,871.2985,-128.7015,-12.8701,30,14.2478,-25.3056
rsi5_reversion_20_65_trend100,reversao,VALE3,2000-01-03,2026-09-10,1000.0,1605.3935,605.3935,60.5394,29,13.1944,-15.9869
rsi5_reversion_20_65_trend100,reversao,WEGE3,2000-01-03,2026-09-10,1000.0,1541.6048,541.6048,54.1605,48,18.421,-18.1066
rsi7_reversion_25_65,reversao,ABEV3,2000-01-05,2026-09-10,1000.0,1126.346,126.346,12.6346,86,13.7903,-48.7904
rsi7_reversion_25_65,reversao,B3SA3,2007-10-26,2026-09-10,1000.0,356.1066,-643.8934,-64.3893,64,16.8831,-42.0
rsi7_reversion_25_65,reversao,BBAS3,2000-01-03,2026-09-10,1000.0,1207.8309,207.8309,20.7831,95,32.3457,-34.5089
rsi7_reversion_25_65,reversao,BBDC4,2008-01-02,2026-09-10,1000.0,554.731,-445.269,-44.5269,71,18.578,-25.2777
rsi7_reversion_25_65,reversao,BBSE3,2013-04-29,2026-09-10,1000.0,2961.6311,1961.6311,196.1631,52,13.0261,-15.8796
rsi7_reversion_25_65,reversao,BPAC11,2017-02-24,2026-09-10,1000.0,1133.5427,133.5427,13.3543,30,14.7298,-46.9697
rsi7_reversion_25_65,reversao,BRAP4,2000-01-03,2026-09-10,1000.0,935.1118,-64.8882,-6.4888,105,18.1818,-33.2433
rsi7_reversion_25_65,reversao,CMIG4,2000-01-03,2026-09-10,1000.0,2222.3432,1222.3432,122.2343,96,14.6589,-15.4544
rsi7_reversion_25_65,reversao,CPFE3,2000-01-03,2026-09-10,1000.0,330667.5615,329667.5615,32966.7561,78,1865.5184,-38.6139
rsi7_reversion_25_65,reversao,CPLE3,2000-01-03,2026-09-10,1000.0,621.2757,-378.7243,-37.8724,76,24.5283,-24.3063
rsi7_reversion_25_65,reversao,CSMG3,2006-02-08,2026-09-10,1000.0,289.2259,-710.7741,-71.0774,71,25.7812,-44.0117
rsi7_reversion_25_65,reversao,CSNA3,2000-01-03,2026-09-10,1000.0,76.1002,-923.8998,-92.39,111,23.9089,-36.0
rsi7_reversion_25_65,reversao,CYRE3,2000-01-03,2026-09-10,1000.0,4687.7794,3687.7794,368.7779,114,66.9565,-41.5385
rsi7_reversion_25_65,reversao,EGIE3,2002-03-01,2026-09-10,1000.0,3924.9247,2924.9247,292.4925,73,14.5587,-13.9713
rsi7_reversion_25_65,reversao,ENEV3,2007-12-14,2026-09-10,1000.0,116.3915,-883.6085,-88.3609,72,23.5514,-48.25
rsi7_reversion_25_65,reversao,ENGI11,2009-11-03,2026-09-10,1000.0,2395.7316,1395.7316,139.5732,66,16.055,-29.6817
rsi7_reversion_25_65,reversao,EQTL3,2008-04-07,2026-09-10,1000.0,1491.9122,491.9122,49.1912,51,16.9231,-17.9928
rsi7_reversion_25_65,reversao,GGBR4,2000-01-03,2026-09-10,1000.0,2799.1592,1799.1592,179.9159,100,30.8855,-37.7581
rsi7_reversion_25_65,reversao,GOAU4,2000-01-03,2026-09-10,1000.0,530.4152,-469.5848,-46.9585,104,17.2727,-45.7223
rsi7_reversion_25_65,reversao,HYPE3,2008-04-18,2026-09-10,1000.0,827.5695,-172.4305,-17.2431,69,18.1497,-22.7206
rsi7_reversion_25_65,reversao,ITSA4,2000-01-03,2026-09-10,1000.0,2967.6344,1967.6344,196.7634,83,60.8863,-27.7129
rsi7_reversion_25_65,reversao,ITUB4,2000-12-21,2026-09-10,1000.0,1594.2968,594.2968,59.4297,80,37.5557,-21.9076
rsi7_reversion_25_65,reversao,KLBN11,2014-01-23,2026-09-10,1000.0,1146.936,146.936,14.6936,45,12.2051,-10.114
rsi7_reversion_25_65,reversao,LREN3,2000-01-04,2026-09-10,1000.0,176.8304,-823.1696,-82.317,63,19.5122,-99.6885
rsi7_reversion_25_65,reversao,MGLU3,2011-05-02,2026-09-10,1000.0,175.0427,-824.9573,-82.4957,66,32.4054,-35.9833
rsi7_reversion_25_65,reversao,MULT3,2007-07-27,2026-09-10,1000.0,4216.694,3216.694,321.6694,68,22.6632,-32.9881
rsi7_reversion_25_65,reversao,PETR4,2000-01-03,2026-09-10,1000.0,989.9375,-10.0625,-1.0063,97,22.2701,-44.0124
