signal_strategy,decision_date,execution_date,uptrend_count,uptrend_tickers,management_eligible_count,management_eligible_tickers,selected_ticker,selected_score
macd_12_26_9_trend100,2023-09-29,2023-10-02,2,KLBN11;SUZB3,2,KLBN11;SUZB3,SUZB3,0.22647320324076464
macd_12_26_9_trend100,2023-10-31,2023-11-01,2,UGPA3;VALE3,1,UGPA3,UGPA3,0.3830078798933848
macd_12_26_9_trend100,2023-11-30,2023-12-01,20,B3SA3;BBAS3;BBDC4;BPAC11;CPFE3;CPLE3;CSNA3;CYRE3;EGIE3;ENGI11;ITSA4;ITUB4;LREN3;MULT3;PSSA3;RADL3;SBSP3;SUZB3;TOTS3;USIM5,19,B3SA3;BBAS3;BBDC4;BPAC11;CPFE3;CPLE3;CSNA3;CYRE3;EGIE3;ENGI11;ITSA4;ITUB4;MULT3;PSSA3;RADL3;SBSP3;SUZB3;TOTS3;USIM5,ITSA4,1.147665359579306
macd_12_26_9_trend100,2023-12-28,2024-01-02,18,BBSE3;BPAC11;BRAP4;CPLE3;CSNA3;EGIE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;PETR4;RAIL3;SBSP3;SUZB3;USIM5;VALE3;WEGE3,17,BBSE3;BPAC11;BRAP4;CPLE3;CSNA3;EGIE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;PETR4;RAIL3;SBSP3;SUZB3;USIM5;VALE3,USIM5,1.1597677237514632
macd_12_26_9_trend100,2024-01-31,2024-02-01,4,EQTL3;PETR4;RAIL3;USIM5,2,PETR4;RAIL3,PETR4,0.4660552903243847
macd_12_26_9_trend100,2024-02-29,2024-03-01,11,CMIG4;CYRE3;ENEV3;ENGI11;KLBN11;LREN3;MGLU3;PSSA3;SUZB3;USIM5;WEGE3,7,CYRE3;ENGI11;KLBN11;PSSA3;SUZB3;USIM5;WEGE3,USIM5,0.6578811229504514
macd_12_26_9_trend100,2024-03-28,2024-04-01,11,BPAC11;CMIG4;CSMG3;ENEV3;GGBR4;KLBN11;LREN3;RADL3;SBSP3;SMTO3;SUZB3,7,CMIG4;CSMG3;ENEV3;KLBN11;LREN3;SBSP3;SUZB3,SUZB3,0.7066404147962396
macd_12_26_9_trend100,2024-04-30,2024-05-02,2,PETR4;WEGE3,2,PETR4;WEGE3,PETR4,0.686523500899726
macd_12_26_9_trend100,2024-05-31,2024-06-03,1,PSSA3,1,PSSA3,PSSA3,0.02264461848362338
macd_12_26_9_trend100,2024-06-28,2024-07-01,10,CSMG3;ENEV3;GGBR4;GOAU4;KLBN11;PSSA3;SMTO3;SUZB3;TOTS3;WEGE3,7,CSMG3;KLBN11;PSSA3;SMTO3;SUZB3;TOTS3;WEGE3,WEGE3,0.7032276447453233
macd_12_26_9_trend100,2024-07-31,2024-08-01,8,BBSE3;CMIG4;CSMG3;KLBN11;RADL3;SANB11;SBSP3;WEGE3,7,BBSE3;CMIG4;CSMG3;KLBN11;RADL3;SBSP3;WEGE3,BBSE3,0.7119831460473807
macd_12_26_9_trend100,2024-08-30,2024-09-02,11,BRAP4;CPFE3;CSMG3;GGBR4;ITSA4;KLBN11;LREN3;PETR4;PSSA3;SANB11;TOTS3,6,CSMG3;ITSA4;LREN3;PETR4;PSSA3;SANB11,SANB11,0.7010442828159561
macd_12_26_9_trend100,2024-09-30,2024-10-01,8,BRAP4;CSNA3;GGBR4;GOAU4;PSSA3;SUZB3;VALE3;WEGE3,3,GOAU4;PSSA3;WEGE3,PSSA3,0.5276665788307071
macd_12_26_9_trend100,2024-10-31,2024-11-01,10,BRAP4;CMIG4;CSMG3;ITSA4;ITUB4;PSSA3;SBSP3;SUZB3;TOTS3;VALE3,4,PSSA3;SBSP3;SUZB3;TOTS3,SUZB3,0.4652698985035545
macd_12_26_9_trend100,2024-11-29,2024-12-02,8,ABEV3;CMIG4;CSMG3;GGBR4;GOAU4;KLBN11;PETR4;SUZB3,7,CMIG4;CSMG3;GGBR4;GOAU4;KLBN11;PETR4;SUZB3,CSMG3,0.43654603772691225
macd_12_26_9_trend100,2024-12-30,2025-01-02,0,,0,,,
macd_12_26_9_trend100,2025-01-31,2025-02-03,13,B3SA3;BBAS3;BBSE3;BPAC11;CPFE3;CYRE3;KLBN11;PETR4;PSSA3;SBSP3;SUZB3;TOTS3;WEGE3,8,BBAS3;BBSE3;CPFE3;PSSA3;SBSP3;SUZB3;TOTS3;WEGE3,TOTS3,0.7483780064644147
macd_12_26_9_trend100,2025-02-28,2025-03-05,2,ABEV3;CPFE3,1,CPFE3,CPFE3,0.22395400951305536
macd_12_26_9_trend100,2025-03-31,2025-04-01,13,B3SA3;BBDC4;BBSE3;BRAP4;CYRE3;ITSA4;ITUB4;MGLU3;PETR4;PSSA3;SANB11;SBSP3;VALE3,7,B3SA3;BBSE3;CYRE3;ITUB4;MGLU3;PSSA3;SBSP3,BBSE3,0.6455107939498226
macd_12_26_9_trend100,2025-04-30,2025-05-02,25,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;CMIG4;CPLE3;CSNA3;EGIE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;LREN3;MULT3;PSSA3;RAIL3;RENT3;SANB11;SBSP3;TOTS3;UGPA3,20,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;CPLE3;EGIE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;MULT3;PSSA3;RENT3;SANB11;SBSP3;TOTS3,RENT3,0.6888199476035175
macd_12_26_9_trend100,2025-05-30,2025-06-02,9,BBDC4;CMIG4;CPFE3;CSMG3;EGIE3;MGLU3;MULT3;PSSA3;RAIL3,6,BBDC4;CPFE3;CSMG3;EGIE3;MULT3;PSSA3,PSSA3,0.5484178839520542
macd_12_26_9_trend100,2025-06-30,2025-07-01,9,B3SA3;BPAC11;CSMG3;CYRE3;EGIE3;MGLU3;MULT3;SBSP3;UGPA3,8,B3SA3;BPAC11;CSMG3;CYRE3;EGIE3;MGLU3;MULT3;SBSP3,CSMG3,0.38027230041279575
macd_12_26_9_trend100,2025-07-31,2025-08-01,5,ENGI11;PETR4;SUZB3;TOTS3;UGPA3,1,TOTS3,TOTS3,0.13104431037984846
macd_12_26_9_trend100,2025-08-29,2025-09-01,20,BBDC4;BPAC11;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;MULT3;SBSP3;TOTS3;UGPA3;VALE3,14,BBDC4;BPAC11;CPFE3;CPLE3;CSMG3;CYRE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;MULT3;SBSP3;UGPA3,CSMG3,0.4630703857300112
macd_12_26_9_trend100,2025-09-30,2025-10-01,11,BBDC4;BPAC11;CPFE3;CPLE3;ENEV3;ENGI11;ITSA4;ITUB4;PETR4;RENT3;TOTS3,10,BBDC4;BPAC11;CPFE3;CPLE3;ENEV3;ENGI11;ITSA4;ITUB4;RENT3;TOTS3,ENEV3,0.5220141461003696
macd_12_26_9_trend100,2025-10-31,2025-11-03,28,ABEV3;BBAS3;BBDC4;BPAC11;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CSNA3;CYRE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;MULT3;RADL3;RENT3;SANB11;SBSP3;TOTS3;USIM5;VALE3;WEGE3,20,BBDC4;BPAC11;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CSNA3;ENEV3;ENGI11;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;RADL3;SANB11;SBSP3;USIM5;VALE3,CPFE3,0.7822273698475607
macd_12_26_9_trend100,2025-11-28,2025-12-01,15,B3SA3;BBSE3;BRAP4;CPFE3;CSMG3;CYRE3;EQTL3;HYPE3;ITSA4;ITUB4;MGLU3;MULT3;RADL3;RAIL3;RENT3,13,B3SA3;BRAP4;CPFE3;CSMG3;CYRE3;EQTL3;HYPE3;ITSA4;ITUB4;MGLU3;MULT3;RADL3;RENT3,CPFE3,0.9845594119479457
macd_12_26_9_trend100,2025-12-30,2026-01-02,10,BBAS3;BBSE3;CMIG4;CPFE3;EGIE3;GGBR4;GOAU4;KLBN11;SANB11;SUZB3,4,BBSE3;CPFE3;GGBR4;GOAU4,GOAU4,0.3791938347780673
macd_12_26_9_trend100,2026-01-30,2026-02-02,30,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CMIG4;CPLE3;CSMG3;CSNA3;EGIE3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;MULT3;PETR4;PSSA3;RENT3;SANB11;SBSP3;TOTS3;UGPA3;VALE3;WEGE3,28,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CMIG4;CPLE3;CSMG3;CSNA3;EGIE3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;MGLU3;MULT3;PETR4;PSSA3;RENT3;SANB11;SBSP3;TOTS3;UGPA3;VALE3;WEGE3,PETR4,1.029289534194779
macd_12_26_9_trend100,2026-02-27,2026-03-02,14,BBAS3;CMIG4;CPFE3;CPLE3;ENEV3;ENGI11;EQTL3;KLBN11;MULT3;PETR4;RAIL3;SMTO3;SUZB3;USIM5,11,BBAS3;CMIG4;CPLE3;ENGI11;EQTL3;KLBN11;MULT3;PETR4;SMTO3;SUZB3;USIM5,MULT3,0.573624845377281
macd_12_26_9_trend100,2026-03-31,2026-04-01,21,ABEV3;B3SA3;BRAP4;CMIG4;CPLE3;CSMG3;EGIE3;ENEV3;ITSA4;ITUB4;KLBN11;MULT3;PETR4;PSSA3;RENT3;SBSP3;SMTO3;UGPA3;USIM5;VALE3;WEGE3,10,B3SA3;CMIG4;CPLE3;CSMG3;ENEV3;PETR4;SBSP3;SMTO3;UGPA3;WEGE3,PETR4,0.8089362186273067
macd_12_26_9_trend100,2026-04-30,2026-05-04,3,GGBR4;GOAU4;USIM5,3,GGBR4;GOAU4;USIM5,GGBR4,0.885679262000601
macd_12_26_9_trend100,2026-05-29,2026-06-01,5,ABEV3;BBSE3;LREN3;USIM5;VALE3,2,ABEV3;USIM5,USIM5,0.5797034815473884
macd_12_26_9_trend100,2026-06-30,2026-07-01,5,BBSE3;CSMG3;EGIE3;ENEV3;PSSA3,5,BBSE3;CSMG3;EGIE3;ENEV3;PSSA3,BBSE3,0.710263417307997
macd_12_26_9_trend100,2026-07-31,2026-08-03,6,ABEV3;GGBR4;GOAU4;KLBN11;SANB11;WEGE3,3,GGBR4;GOAU4;WEGE3,GGBR4,0.7908636329846799
macd_12_26_9_trend100,2026-08-31,2026-09-01,14,B3SA3;BBAS3;BBSE3;CYRE3;ENEV3;HYPE3;KLBN11;PETR4;RADL3;RAIL3;SMTO3;SUZB3;TOTS3;WEGE3,7,B3SA3;ENEV3;KLBN11;PETR4;RAIL3;SMTO3;WEGE3,SMTO3,0.7685276251712629
macd_12_26_9_trend200,2017-02-24,2017-03-01,13,BBAS3;BBDC4;CMIG4;CPLE3;CSMG3;ENEV3;ENGI11;EQTL3;ITSA4;LREN3;MGLU3;PSSA3;WEGE3,13,BBAS3;BBDC4;CMIG4;CPLE3;CSMG3;ENEV3;ENGI11;EQTL3;ITSA4;LREN3;MGLU3;PSSA3;WEGE3,MGLU3,0.9538980649878059
macd_12_26_9_trend200,2017-03-31,2017-04-03,14,ABEV3;B3SA3;BBDC4;CPFE3;ENEV3;EQTL3;HYPE3;LREN3;MULT3;PETR4;SBSP3;UGPA3;USIM5;WEGE3,8,ABEV3;B3SA3;CPFE3;ENEV3;HYPE3;LREN3;MULT3;UGPA3,UGPA3,0.6228271803010991
macd_12_26_9_trend200,2017-04-28,2017-05-02,17,ABEV3;BBAS3;BBDC4;BBSE3;BRAP4;CPFE3;GOAU4;HYPE3;ITSA4;ITUB4;MGLU3;RADL3;RENT3;SANB11;USIM5;VALE3;WEGE3,9,BBDC4;CPFE3;HYPE3;ITSA4;ITUB4;MGLU3;RADL3;RENT3;WEGE3,RADL3,0.901621247861337
macd_12_26_9_trend200,2017-05-31,2017-06-01,7,BRAP4;CPFE3;KLBN11;PSSA3;RADL3;TOTS3;VALE3,5,CPFE3;KLBN11;PSSA3;RADL3;TOTS3,PSSA3,0.32927819929402125
macd_12_26_9_trend200,2017-06-30,2017-07-03,14,ABEV3;B3SA3;BBDC4;BRAP4;CPFE3;CSMG3;ENGI11;ITUB4;LREN3;RAIL3;RENT3;SBSP3;USIM5;VALE3,13,B3SA3;BBDC4;BRAP4;CPFE3;CSMG3;ENGI11;ITUB4;LREN3;RAIL3;RENT3;SBSP3;USIM5;VALE3,CPFE3,0.6265102058738158
macd_12_26_9_trend200,2017-07-31,2017-08-01,17,ABEV3;BBDC4;BRAP4;CYRE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PSSA3;RAIL3;RENT3;TOTS3;VALE3,16,ABEV3;BBDC4;BRAP4;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PSSA3;RAIL3;RENT3;TOTS3;VALE3,RAIL3,0.8965367159359933
macd_12_26_9_trend200,2017-08-31,2017-09-01,17,BRAP4;CSMG3;CYRE3;EGIE3;ENEV3;GGBR4;HYPE3;ITSA4;KLBN11;MGLU3;PSSA3;RADL3;RENT3;SBSP3;UGPA3;USIM5;VALE3,12,BRAP4;CYRE3;ENEV3;GGBR4;HYPE3;ITSA4;KLBN11;MGLU3;PSSA3;RENT3;USIM5;VALE3,USIM5,0.8561637796746617
macd_12_26_9_trend200,2017-09-29,2017-10-02,1,RAIL3,1,RAIL3,RAIL3,0.5404690377724183
macd_12_26_9_trend200,2017-10-31,2017-11-01,4,BRAP4;CPFE3;PETR4;TOTS3,3,CPFE3;PETR4;TOTS3,CPFE3,0.6409697720035005
macd_12_26_9_trend200,2017-11-30,2017-12-01,17,ABEV3;B3SA3;BBDC4;BRAP4;ENEV3;ENGI11;EQTL3;GGBR4;ITSA4;ITUB4;MGLU3;RADL3;RAIL3;SBSP3;USIM5;VALE3;WEGE3,8,BRAP4;ENGI11;EQTL3;RADL3;RAIL3;SBSP3;VALE3;WEGE3,RADL3,0.5196798403591382
macd_12_26_9_trend200,2017-12-29,2018-01-02,32,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BRAP4;CSMG3;CSNA3;CYRE3;EGIE3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;MULT3;PETR4;PSSA3;RADL3;RAIL3;RENT3;SBSP3;SMTO3;UGPA3;USIM5;VALE3;WEGE3,27,ABEV3;BBAS3;BBDC4;BBSE3;BRAP4;CSMG3;CYRE3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PETR4;RADL3;RAIL3;RENT3;SBSP3;SMTO3;UGPA3;USIM5;VALE3;WEGE3,SMTO3,0.7366612066861126
macd_12_26_9_trend200,2018-01-31,2018-02-01,26,B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;CPLE3;CSMG3;CYRE3;EGIE3;ENGI11;EQTL3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;PETR4;PSSA3;RAIL3;RENT3;SANB11;SBSP3;SUZB3;TOTS3;UGPA3;USIM5,23,B3SA3;BBAS3;BBDC4;BBSE3;CSMG3;CYRE3;ENGI11;EQTL3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;PETR4;PSSA3;RAIL3;RENT3;SANB11;SBSP3;SUZB3;TOTS3;UGPA3;USIM5,PSSA3,0.8987950324396264
macd_12_26_9_trend200,2018-02-28,2018-03-01,21,B3SA3;BBAS3;BPAC11;BRAP4;CMIG4;CPLE3;CYRE3;EGIE3;GGBR4;GOAU4;KLBN11;MGLU3;PETR4;PSSA3;RAIL3;RENT3;SANB11;SBSP3;USIM5;VALE3;WEGE3,16,BBAS3;BPAC11;BRAP4;CYRE3;EGIE3;GGBR4;GOAU4;MGLU3;PETR4;PSSA3;RAIL3;RENT3;SANB11;SBSP3;USIM5;VALE3,GOAU4,0.38890462233418466
macd_12_26_9_trend200,2018-03-29,2018-04-02,7,BBDC4;BBSE3;EQTL3;KLBN11;MGLU3;SANB11;SUZB3,5,EQTL3;KLBN11;MGLU3;SANB11;SUZB3,KLBN11,0.7119346571599513
macd_12_26_9_trend200,2018-04-30,2018-05-02,17,BBDC4;BRAP4;CMIG4;CPLE3;CSMG3;EQTL3;GOAU4;ITSA4;ITUB4;MGLU3;PETR4;RAIL3;SBSP3;TOTS3;USIM5;VALE3;WEGE3,14,BRAP4;CMIG4;CSMG3;GOAU4;ITSA4;ITUB4;MGLU3;PETR4;RAIL3;SBSP3;TOTS3;USIM5;VALE3;WEGE3,VALE3,0.6759236822618059
macd_12_26_9_trend200,2018-05-30,2018-06-01,0,,0,,,
macd_12_26_9_trend200,2018-06-29,2018-07-02,2,MGLU3;RAIL3,2,MGLU3;RAIL3,MGLU3,0.4299136352022531
macd_12_26_9_trend200,2018-07-31,2018-08-01,15,BRAP4;CMIG4;CSNA3;EGIE3;ENGI11;GGBR4;GOAU4;KLBN11;PETR4;PSSA3;SANB11;SMTO3;SUZB3;VALE3;WEGE3,15,BRAP4;CMIG4;CSNA3;EGIE3;ENGI11;GGBR4;GOAU4;KLBN11;PETR4;PSSA3;SANB11;SMTO3;SUZB3;VALE3;WEGE3,SANB11,0.6935467556339728
macd_12_26_9_trend200,2018-08-31,2018-09-03,9,BPAC11;BRAP4;ENGI11;GOAU4;KLBN11;SMTO3;SUZB3;VALE3;WEGE3,6,BPAC11;GOAU4;KLBN11;SUZB3;VALE3;WEGE3,KLBN11,0.25564864748285415
macd_12_26_9_trend200,2018-09-28,2018-10-01,12,BPAC11;BRAP4;CSNA3;ENGI11;GGBR4;GOAU4;MGLU3;PETR4;RAIL3;SANB11;VALE3;WEGE3,10,BPAC11;BRAP4;CSNA3;ENGI11;GGBR4;PETR4;RAIL3;SANB11;VALE3;WEGE3,RAIL3,0.41902888785236125
macd_12_26_9_trend200,2018-10-31,2018-11-01,20,B3SA3;BBAS3;BBDC4;CMIG4;CPLE3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;LREN3;MGLU3;MULT3;RAIL3;RENT3;SANB11;SMTO3;USIM5,18,B3SA3;BBAS3;BBDC4;CMIG4;CPLE3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;LREN3;MGLU3;MULT3;RAIL3;RENT3;SANB11;SMTO3;USIM5,CPLE3,1.0666414982222396
macd_12_26_9_trend200,2018-11-30,2018-12-03,16,B3SA3;BBDC4;BBSE3;BPAC11;CMIG4;CPFE3;CPLE3;EGIE3;ENEV3;ENGI11;HYPE3;ITSA4;ITUB4;MGLU3;SUZB3;TOTS3,14,B3SA3;BBDC4;BBSE3;BPAC11;CMIG4;CPFE3;CPLE3;EGIE3;ENEV3;ENGI11;HYPE3;ITSA4;ITUB4;SUZB3,ENGI11,0.7607045603626472
macd_12_26_9_trend200,2018-12-28,2019-01-02,13,BBAS3;BPAC11;CMIG4;CPFE3;CSMG3;ENEV3;LREN3;MGLU3;MULT3;RAIL3;RENT3;SBSP3;UGPA3,13,BBAS3;BPAC11;CMIG4;CPFE3;CSMG3;ENEV3;LREN3;MGLU3;MULT3;RAIL3;RENT3;SBSP3;UGPA3,CPFE3,0.9199897879618135
macd_12_26_9_trend200,2019-01-31,2019-02-01,24,B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;CPFE3;CPLE3;CSNA3;EGIE3;ENEV3;ENGI11;EQTL3;GOAU4;ITSA4;ITUB4;LREN3;MULT3;PETR4;PSSA3;RAIL3;RENT3;SUZB3;UGPA3;WEGE3,23,B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;CPFE3;CPLE3;CSNA3;EGIE3;ENEV3;ENGI11;EQTL3;GOAU4;ITSA4;ITUB4;LREN3;MULT3;PETR4;PSSA3;RAIL3;RENT3;SUZB3;UGPA3,EQTL3,1.1821885346897407
macd_12_26_9_trend200,2019-02-28,2019-03-01,8,CMIG4;CSMG3;CSNA3;CYRE3;MGLU3;SMTO3;TOTS3;USIM5,5,CMIG4;CSMG3;CSNA3;CYRE3;TOTS3,CSNA3,0.5085638759042853
macd_12_26_9_trend200,2019-03-29,2019-04-01,3,BRAP4;EGIE3;TOTS3,2,EGIE3;TOTS3,TOTS3,0.4751054929703835
macd_12_26_9_trend200,2019-04-30,2019-05-02,28,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PSSA3;RADL3;RAIL3;RENT3;SANB11;SBSP3;TOTS3;WEGE3,23,B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;CMIG4;CPLE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;LREN3;MGLU3;MULT3;PSSA3;RADL3;RENT3;SANB11;SBSP3;TOTS3;WEGE3,BPAC11,0.7377475322927162
macd_12_26_9_trend200,2019-05-31,2019-06-03,30,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;CMIG4;CPFE3;CPLE3;CSMG3;CSNA3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PETR4;RADL3;RAIL3;RENT3;SANB11;SBSP3;SMTO3;WEGE3,25,B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;CMIG4;CPFE3;CPLE3;CSNA3;EGIE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;RADL3;RAIL3;RENT3;SANB11;SMTO3;WEGE3,CPLE3,0.7086788806691893
macd_12_26_9_trend200,2019-06-28,2019-07-01,19,ABEV3;BBAS3;BBDC4;BBSE3;BRAP4;CPFE3;CYRE3;EQTL3;HYPE3;ITSA4;ITUB4;MULT3;PETR4;RADL3;RAIL3;SANB11;SMTO3;VALE3;WEGE3,18,ABEV3;BBAS3;BBDC4;BBSE3;BRAP4;CPFE3;CYRE3;EQTL3;ITSA4;ITUB4;MULT3;PETR4;RADL3;RAIL3;SANB11;SMTO3;VALE3;WEGE3,CYRE3,0.8804616033689953
macd_12_26_9_trend200,2019-07-31,2019-08-01,10,ABEV3;B3SA3;CPFE3;CYRE3;EGIE3;HYPE3;MGLU3;RADL3;SMTO3;WEGE3,10,ABEV3;B3SA3;CPFE3;CYRE3;EGIE3;HYPE3;MGLU3;RADL3;SMTO3;WEGE3,MGLU3,0.7036828381893325
macd_12_26_9_trend200,2019-08-30,2019-09-02,4,CPLE3;CSNA3;PSSA3;RENT3,3,CPLE3;PSSA3;RENT3,CPLE3,0.45941583504062117
macd_12_26_9_trend200,2019-09-30,2019-10-01,20,ABEV3;BBSE3;BPAC11;BRAP4;CPFE3;CYRE3;EGIE3;ENEV3;ENGI11;ITSA4;LREN3;MGLU3;MULT3;PETR4;PSSA3;RADL3;RAIL3;SANB11;TOTS3;WEGE3,17,ABEV3;BBSE3;BPAC11;CPFE3;EGIE3;ENEV3;ENGI11;ITSA4;LREN3;MULT3;PETR4;PSSA3;RADL3;RAIL3;SANB11;TOTS3;WEGE3,ENEV3,0.7417212245377972
macd_12_26_9_trend200,2019-10-31,2019-11-01,20,B3SA3;BPAC11;BRAP4;CPFE3;CPLE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;PETR4;PSSA3;RADL3;SANB11;SBSP3;TOTS3;WEGE3,17,B3SA3;BPAC11;BRAP4;CPFE3;CPLE3;CYRE3;EGIE3;ENEV3;EQTL3;ITSA4;ITUB4;PETR4;RADL3;SANB11;SBSP3;TOTS3;WEGE3,RADL3,0.6337552207258188
macd_12_26_9_trend200,2019-11-29,2019-12-02,15,BRAP4;CPLE3;CSMG3;EGIE3;ENEV3;GGBR4;GOAU4;LREN3;PSSA3;RAIL3;RENT3;SBSP3;SMTO3;UGPA3;VALE3,15,BRAP4;CPLE3;CSMG3;EGIE3;ENEV3;GGBR4;GOAU4;LREN3;PSSA3;RAIL3;RENT3;SBSP3;SMTO3;UGPA3;VALE3,CPLE3,0.8730253441033772
macd_12_26_9_trend200,2019-12-30,2020-01-02,28,ABEV3;BBAS3;BBDC4;BBSE3;BRAP4;CPFE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;LREN3;MULT3;PSSA3;RADL3;RAIL3;RENT3;SANB11;SBSP3;SMTO3;UGPA3;USIM5,27,ABEV3;BBAS3;BBDC4;BBSE3;BRAP4;CPFE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;LREN3;MULT3;PSSA3;RAIL3;RENT3;SANB11;SBSP3;SMTO3;UGPA3;USIM5,MULT3,0.9263500993479932
macd_12_26_9_trend200,2020-01-31,2020-02-03,7,B3SA3;CPFE3;RADL3;RENT3;SBSP3;TOTS3;WEGE3,7,B3SA3;CPFE3;RADL3;RENT3;SBSP3;TOTS3;WEGE3,TOTS3,0.5644030063583935
macd_12_26_9_trend200,2020-02-28,2020-03-02,0,,0,,,
macd_12_26_9_trend200,2020-03-31,2020-04-01,3,ENEV3;SUZB3;WEGE3,0,,,
macd_12_26_9_trend200,2020-04-30,2020-05-04,6,ENEV3;KLBN11;MGLU3;RADL3;SUZB3;WEGE3,4,ENEV3;KLBN11;MGLU3;WEGE3,KLBN11,0.527586582950311
macd_12_26_9_trend200,2020-05-29,2020-06-01,9,B3SA3;CMIG4;ENEV3;GOAU4;MGLU3;RADL3;SBSP3;VALE3;WEGE3,8,B3SA3;CMIG4;ENEV3;GOAU4;MGLU3;SBSP3;VALE3;WEGE3,MGLU3,0.42606433994981247
macd_12_26_9_trend200,2020-06-30,2020-07-01,9,B3SA3;BPAC11;ENEV3;EQTL3;GGBR4;KLBN11;SMTO3;TOTS3;WEGE3,9,B3SA3;BPAC11;ENEV3;EQTL3;GGBR4;KLBN11;SMTO3;TOTS3;WEGE3,BPAC11,0.8695555080551002
macd_12_26_9_trend200,2020-07-31,2020-08-03,14,BRAP4;CMIG4;CPLE3;CSNA3;EGIE3;ENGI11;GGBR4;GOAU4;HYPE3;RADL3;RENT3;SUZB3;USIM5;WEGE3,14,BRAP4;CMIG4;CPLE3;CSNA3;EGIE3;ENGI11;GGBR4;GOAU4;HYPE3;RADL3;RENT3;SUZB3;USIM5;WEGE3,BRAP4,0.551279485188537
macd_12_26_9_trend200,2020-08-31,2020-09-01,7,CMIG4;CSNA3;ENEV3;MGLU3;RAIL3;UGPA3;USIM5,3,CSNA3;MGLU3;USIM5,USIM5,0.6481116044132395
macd_12_26_9_trend200,2020-09-30,2020-10-01,2,RENT3;WEGE3,1,RENT3,RENT3,0.1935948773808198
macd_12_26_9_trend200,2020-10-30,2020-11-03,2,ENEV3;SANB11,1,ENEV3,ENEV3,0.33048136483538915
macd_12_26_9_trend200,2020-11-30,2020-12-01,21,B3SA3;BBAS3;BBSE3;BRAP4;CMIG4;CPFE3;CPLE3;CSNA3;CYRE3;EQTL3;GGBR4;GOAU4;KLBN11;MULT3;PETR4;SANB11;SMTO3;SUZB3;UGPA3;USIM5;VALE3,17,B3SA3;BBSE3;BRAP4;CMIG4;CPFE3;CPLE3;CSNA3;CYRE3;EQTL3;KLBN11;PETR4;SANB11;SMTO3;SUZB3;UGPA3;USIM5;VALE3,VALE3,0.7576372454670584
