date,cash,held_ticker,shares,invested_value,equity
2025-05-30,15.386315213891066,RENT3,25,1073.9999770000002,1089.3862922138912
2025-06-02,1.8144102696262507,LREN3,60,1101.0000228000001,1102.8144330696264
2025-06-03,1.8144102696262507,LREN3,60,1128.5999682000001,1130.4143784696264
2025-06-04,1.8144102696262507,LREN3,60,1105.2000048,1107.0144150696262
2025-06-05,1.8144102696262507,LREN3,60,1105.2000048,1107.0144150696262
2025-06-06,1.8144102696262507,LREN3,60,1053.5999682000001,1055.4143784696264
2025-06-09,1.8144102696262507,LREN3,60,1073.3999634,1075.2143736696262
2025-06-10,1.8144102696262507,LREN3,60,1098.5999682000001,1100.4143784696264
2025-06-11,1.8144102696262507,LREN3,60,1108.1999586,1110.0143688696262
2025-06-12,1.8144102696262507,LREN3,60,1106.4000317999999,1108.214442069626
2025-06-13,1.8144102696262507,LREN3,60,1101.6000366,1103.4144468696263
2025-06-16,1.8144102696262507,LREN3,60,1129.1999814,1131.0143916696263
2025-06-17,1.8144102696262507,LREN3,60,1118.9999771999999,1120.8143874696261
2025-06-18,1.8144102696262507,LREN3,60,1123.1999586,1125.0143688696262
2025-06-20,1.8144102696262507,LREN3,60,1113.5999682000001,1115.4143784696264
2025-06-23,1.8144102696262507,LREN3,60,1140.6000138,1142.4144240696262
2025-06-24,1.8144102696262507,LREN3,60,1157.4000552,1159.2144654696262
2025-06-25,1.8144102696262507,LREN3,60,1139.3999862,1141.2143964696263
2025-06-26,1.8144102696262507,LREN3,60,1171.8000414,1173.6144516696263
2025-06-27,1.8144102696262507,LREN3,60,1173.5999682000001,1175.4143784696264
2025-06-30,1.8144102696262507,LREN3,60,1180.8000186,1182.6144288696262
2025-07-01,19.452906588506266,PSSA3,21,1150.17000966,1169.6229162485063
2025-07-02,19.452906588506266,PSSA3,21,1146.59996787,1166.0528744585063
2025-07-03,19.452906588506266,PSSA3,21,1188.81001281,1208.2629193985063
2025-07-04,19.452906588506266,PSSA3,21,1189.85999685,1209.3129034385063
2025-07-07,19.452906588506266,PSSA3,21,1160.25,1179.7029065885063
2025-07-08,19.452906588506266,PSSA3,21,1141.14000315,1160.5929097385063
2025-07-09,19.452906588506266,PSSA3,21,1110.48002247,1129.9329290585063
2025-07-10,19.452906588506266,PSSA3,21,1114.26002877,1133.7129353585062
2025-07-11,19.452906588506266,PSSA3,21,1099.34996787,1118.8028744585063
2025-07-14,19.452906588506266,PSSA3,21,1109.01002877,1128.4629353585062
2025-07-15,19.452906588506266,PSSA3,21,1104.18003843,1123.6329450185062
2025-07-16,19.452906588506266,PSSA3,21,1081.92000966,1101.3729162485063
2025-07-17,19.452906588506266,PSSA3,21,1092.0,1111.4529065885063
2025-07-18,19.452906588506266,PSSA3,21,1088.01002877,1107.4629353585062
2025-07-21,19.452906588506266,PSSA3,21,1093.04998404,1112.5028906285063
2025-07-22,19.452906588506266,PSSA3,21,1083.59996787,1103.0528744585063
2025-07-23,19.452906588506266,PSSA3,21,1094.09996787,1113.5528744585063
2025-07-24,19.452906588506266,PSSA3,21,1084.23002247,1103.6829290585063
2025-07-25,19.452906588506266,PSSA3,21,1077.29998404,1096.7528906285063
2025-07-28,19.452906588506266,PSSA3,21,1065.54003528,1084.9929418685063
2025-07-29,19.452906588506266,PSSA3,21,1073.31001281,1092.7629193985063
2025-07-30,19.452906588506266,PSSA3,21,1085.90998068,1105.3628872685063
2025-07-31,19.452906588506266,PSSA3,21,1089.68998719,1109.1428937785063
2025-08-01,18.247297015990853,TOTS3,25,1094.999981,1113.2472780159908
2025-08-04,18.247297015990853,TOTS3,25,1093.999958,1112.247255015991
2025-08-05,18.247297015990853,TOTS3,25,1097.50003825,1115.7473352659908
2025-08-06,18.247297015990853,TOTS3,25,1102.75001525,1120.9973122659908
2025-08-07,18.247297015990853,TOTS3,25,1071.24996175,1089.4972587659909
2025-08-08,18.247297015990853,TOTS3,25,1073.750019,1091.997316015991
2025-08-11,18.247297015990853,TOTS3,25,1070.49999225,1088.747289265991
2025-08-12,18.247297015990853,TOTS3,25,1072.7499962499999,1090.9972932659907
2025-08-13,18.247297015990853,TOTS3,25,1058.5000037500001,1076.747300765991
2025-08-14,18.247297015990853,TOTS3,25,1032.499981,1050.7472780159908
2025-08-15,18.247297015990853,TOTS3,25,1053.9999962499999,1072.2472932659907
2025-08-18,18.247297015990853,TOTS3,25,1055.000019,1073.247316015991
2025-08-19,18.247297015990853,TOTS3,25,1037.250042,1055.4973390159907
2025-08-20,18.247297015990853,TOTS3,25,1037.5,1055.7472970159909
2025-08-21,18.247297015990853,TOTS3,25,1025.7499695,1043.9972665159908
2025-08-22,18.247297015990853,TOTS3,25,1057.499981,1075.7472780159908
2025-08-25,18.247297015990853,TOTS3,25,1057.99999225,1076.247289265991
2025-08-26,18.247297015990853,TOTS3,25,1033.74996175,1051.9972587659909
2025-08-27,18.247297015990853,TOTS3,25,1052.75001525,1070.9973122659908
2025-08-28,18.247297015990853,TOTS3,25,1058.25004575,1076.4973427659909
2025-08-29,18.247297015990853,TOTS3,25,1077.49996175,1095.7472587659909
2025-09-01,10.597752565739711,CSMG3,36,1058.39998632,1068.9977388857396
2025-09-02,10.597752565739711,CSMG3,36,1072.7999726399999,1083.3977252057396
2025-09-03,10.597752565739711,CSMG3,36,1087.2000273600001,1097.7977799257399
2025-09-04,10.597752565739711,CSMG3,36,1117.7999726399999,1128.3977252057396
